"fips","POP","DENSITY","medianAge","MedianHInc","per_dem","per_gop"
18061,40350,83.279062722,42.5,57132,0.257772020725,0.701262953368
18063,167009,410.44889594,37.7,78355,0.300233862181,0.642137712934
18065,48271,123.17908961,42.2,48235,0.255242839352,0.692154420922
18067,82366,281.1124524,41.7,50869,0.305136855852,0.644147575774
18069,36240,94.708135525,40.7,52208,0.219481657694,0.729247527232
18071,44111,86.496524863,38.7,49506,0.219199178645,0.733344741045
18073,33370,59.629251929,39.9,59574,0.249718700773,0.703773160303
18075,20764,54.08625633,40,44772,0.237251946747,0.715523737754
18077,32208,89.309744389,40.5,51119,0.321298566228,0.634276799643
18079,27611,73.318402382,39.7,49801,0.212685560054,0.739721097616
18081,156225,487.52681429,37.4,68712,0.261486659922,0.686345860575
18083,36895,71.497797808,38,46457,0.243622037073,0.715429826261
18085,79344,149.30122111,38,58402,0.197793587614,0.749334001943
18087,39330,103.60096436,31.4,60675,0.217755443886,0.735448073702
18089,484411,971.1109927,38.7,54249,0.583759057564,0.377358961682
18091,110007,183.87609697,40.4,51101,0.439947548562,0.50402275859
18093,45668,101.67002874,42.8,52092,0.220696162718,0.735688823653
18095,129641,286.86660077,40.3,47436,0.346533730898,0.603354453969
18097,954670,2408.0840941,34.4,46692,0.589015980281,0.360672445786
18099,46248,104.2514312,40.1,54229,0.266437139049,0.682252332297
18101,10217,30.429426575,42.7,51224,0.183274391512,0.768670688579
18103,35567,95.139058575,40,47460,0.205803571429,0.7421875
18105,146917,372.39252153,29.3,47075,0.593217985874,0.356229283446
18107,38346,75.985755252,40.5,53610,0.222634262632,0.731805840673
18109,70116,173.62456435,41.4,62462,0.193617703656,0.759172546504
18111,14011,34.874515061,42.9,53146,0.242272491798,0.703505439475
18113,47532,115.69459788,38.7,55033,0.231142687981,0.722202486679
18115,5844,67.835366759,47.5,61148,0.235173123072,0.726088447035
18117,19489,48.920862219,42.1,45341,0.250091586274,0.708267187691
18119,20845,54.101284821,44.9,48667,0.228403755869,0.721948356808
18121,16927,38.062763089,41.8,48788,0.219130170316,0.73950729927
18123,19102,50.039424546,42.2,51064,0.381557632399,0.567725856698
18125,12410,37.1226483,43.7,52527,0.216998494228,0.735820645809
18127,169594,405.66041875,39.5,68044,0.438359567014,0.506183653192
18129,25540,62.388314922,42.3,62583,0.282374678663,0.674244858612
18131,12469,28.752578758,41.2,48370,0.244068420085,0.708846790509
18133,37779,78.61824345,37.9,56169,0.228610354223,0.724591280654
18135,24851,54.934001823,42.4,45601,0.233932670237,0.718726090283
18137,28523,63.891953658,40.8,56295,0.19319781079,0.766692728694
18139,16663,40.828310763,41.6,50535,0.211394510674,0.733573606876
18141,270771,591.35058602,36.5,50938,0.477350802178,0.475267697255
18143,23878,125.41161452,40.7,47123,0.291611479029,0.670419426049
18145,44593,108.46394072,41,59214,0.236799553945,0.709116253136
18147,20327,51.231481913,43.6,56998,0.28727783914,0.659905613013
18149,22935,74.18867535,41.6,48895,0.269781053544,0.690114892695
18151,34586,112.00955716,43.2,56101,0.257467309016,0.696971782519
18153,20690,46.268520024,41,46517,0.246874634887,0.717139852787
18155,10717,48.567678307,40.1,47929,0.255564715581,0.702940368233
18157,193048,386.94176539,28,51844,0.439417921054,0.496010724207
18159,15128,58.063837989,44.9,55479,0.211318242344,0.744207723036
18161,7037,43.656504467,43.8,48227,0.217589774802,0.744065733414
18163,180974,774.48097802,38.1,46943,0.39323484859,0.561752157539
18165,15479,60.261401048,43.1,48377,0.301027050485,0.652538695212
18167,107386,266.10305602,36.2,43859,0.402385705982,0.554070105386
18169,31280,75.823999043,42.2,50637,0.224972046217,0.731941856131
18171,8263,22.657570309,44.5,61148,0.214085225823,0.738964021434
18173,62567,162.59006421,40.9,70648,0.306866155561,0.646188658854
18175,27943,54.396529916,41.5,47078,0.232595076326,0.724080120004
18177,65936,164.12425966,40.9,44228,0.325395894428,0.626705767351
18179,28206,76.628593783,39.8,56265,0.196982397318,0.761944677284
18181,24133,47.776099284,41.9,55086,0.258836598667,0.688042819632
18183,34074,101.53712138,40.8,61153,0.217508850982,0.73105889926
19001,7063,12.407103378,45.4,51859,0.299813780261,0.653365256717
19003,3645,8.6082105115,47.3,49229,0.271373679155,0.66906820365
19005,13832,21.644840422,44.8,51057,0.352347520842,0.595582857979
19007,12437,25.009479372,45.4,41111,0.297408136483,0.66125328084
19009,5506,12.429978653,49,50397,0.319325244155,0.631843740752
19011,25642,35.807734655,42.6,65475,0.34127100073,0.600876552228
19013,132408,233.99015657,34.9,52688,0.506255832714,0.433115578684
19015,26346,46.095039488,41.8,61111,0.394522311213,0.533323798627
19017,24947,57.286334672,39.7,68023,0.400674157303,0.53925093633
19019,21199,37.121003546,38.7,61409,0.391240011838,0.542961428431
19021,19874,34.569542449,35.2,54556,0.348575620492,0.59848392224
19023,14539,25.061220102,44.1,55999,0.290063028027,0.659514550087
19025,9699,17.020384376,45.1,50800,0.273457394711,0.678942213516
19027,20154,35.392850511,41.7,57674,0.31672256828,0.635074269286
19029,12930,22.915033723,44.9,48178,0.275832742736,0.673990077959
19031,18627,32.145353326,42,65791,0.381206051566,0.562007244833
19033,42647,75.04310361,44.5,52902,0.434763398577,0.511774842045
19035,11321,19.623627119,46.8,54658,0.270934367928,0.677012609117
19037,11964,23.722329346,44.3,55385,0.355583477305,0.587246741008
19039,9423,21.854664298,39.5,51571,0.332122587968,0.614301929625
19041,16134,28.443090327,42.7,47874,0.262936080543,0.687192694919
19043,17556,22.551167828,47.1,52828,0.355682567597,0.583534842823
19045,46518,66.940667932,42.2,50156,0.44307191841,0.49450501143
19047,17158,24.024427503,37.8,53609,0.289274264063,0.671524336928
19049,90180,153.28398588,35.3,84790,0.416354307893,0.51274689635
19051,9017,17.955413008,37,58464,0.252980819077,0.705287713841
19053,7890,14.834125186,36.4,42614,0.324331623008,0.620037807183
19055,17069,29.547402331,43.6,61179,0.32253136934,0.62062193126
19057,39138,94.052456475,42.6,49977,0.437022390851,0.506546251269
19059,17153,45.077786815,48.4,58099,0.297745681663,0.658046257441
19061,96854,159.22095319,38.5,61321,0.464424822073,0.476864408508
19063,9253,23.373152332,42.4,48542,0.288081580625,0.663055024432
19065,19660,26.900920559,43.6,50015,0.373586059309,0.569754407419
19067,15761,31.482201354,43.9,48110,0.39787100814,0.547401377583
19069,10124,17.39601912,42.4,53742,0.303153611394,0.641505595117
19071,6993,13.680467113,45.8,54281,0.269836803602,0.675576814856
19073,8981,15.766713101,44.5,54050,0.354472910542,0.591978160437
19075,12304,24.517053899,42.5,66965,0.272982559858,0.667454921667
19077,10720,18.150416823,45.6,57075,0.304209409268,0.637247966042
19079,14952,25.924424806,42.4,56273,0.357754644881,0.586375016471
19081,10712,18.759919086,44.5,61167,0.272055030095,0.683061049011
19083,16868,29.628868917,44.7,53872,0.329336340971,0.621037635047
19085,14134,20.282907122,44.1,60063,0.287747357007,0.663052317701
19087,20067,46.206706544,40,52428,0.311975016153,0.620719362481
19089,9187,19.412714892,42.2,52742,0.371422232083,0.579321056135
19091,9547,21.978925357,43,52219,0.248559507252,0.708126365985
19093,6841,15.853713868,44.5,55969,0.22061281337,0.739554317549
19095,16141,27.522993273,42.1,58570,0.349300261691,0.590852201616
19097,19432,30.551796442,44.7,54070,0.376029008232,0.570462563701
19099,37147,50.857529249,42.3,55727,0.378568385173,0.562207072859
19101,18381,42.204412855,43,43378,0.46269216348,0.46719160105
19103,151260,246.75718673,30,61640,0.6602853101,0.277549347542
19105,20744,36.037445715,43.4,56012,0.377484766757,0.571171711118
19107,10225,17.654419413,43.9,51043,0.260395224372,0.696788801976
19109,14908,15.325921508,45.5,54146,0.297354497354,0.66278659612
19111,34055,65.800393064,43.2,48571,0.38979424904,0.55131189832
19113,225909,315.03612899,37.5,64862,0.510020581874,0.420210353729
19115,11169,27.799366483,41.2,53943,0.332389237305,0.619057252681
19117,8645,20.076478633,44.6,50206,0.287642541308,0.668606004189
19119,11811,20.098689109,38.1,64352,0.144728535354,0.818813131313
19121,16249,28.964031645,40.1,64512,0.312800657046,0.626070632406
19123,22000,38.538155238,39.7,52950,0.248332380408,0.705546026301
19125,33407,60.248230349,39.2,58492,0.311552922411,0.623219778968
19127,39981,69.835434138,39.1,54027,0.430677966102,0.515536723164
19129,15063,34.434862802,42.1,69177,0.273396424816,0.663774973712
19131,10569,22.528788792,43.8,55553,0.350559701493,0.59328358209
19133,8679,12.504468261,46.5,45252,0.274917127072,0.688397790055
19135,7790,17.961037461,41.8,49549,0.273933402706,0.685483870968
19137,10003,23.586593644,44,47648,0.262505002001,0.686474589836
19139,42929,98.135777563,38.1,57348,0.434035418631,0.500314366551
19141,13840,24.152096081,42.4,53045,0.178824169842,0.780484485574
19143,6040,15.149739736,43.8,58125,0.172661870504,0.790741319987
19145,15249,28.505808151,44,49974,0.25846727899,0.699626865672
19147,8929,15.83548007,41.8,52462,0.298459563543,0.658750534874
19149,25095,29.084578064,39.9,64296,0.220418166501,0.739756452478
19151,6740,11.676233246,47.9,49877,0.251109370921,0.702688593057
19153,487204,851.43770245,35.3,66044,0.52390771386,0.408987829437
19155,93533,98.402010416,39.5,57467,0.363306967271,0.578814000853
19157,18699,31.968276362,40.7,53520,0.440730424017,0.509233467451
19159,4968,9.277352477,44.9,52005,0.280551415797,0.678092399404
19161,9719,16.90196067,46.2,54958,0.246025591314,0.715781310585
19163,173283,378.27593227,38.3,58803,0.47482268668,0.460460896817
19165,11578,19.59785268,46.1,55489,0.262998405104,0.692185007974
19167,34909,45.459587499,33.2,67178,0.12724442715,0.82055700706
19169,98105,171.30150257,26.3,54554,0.512880801472,0.39073809037
19171,16904,23.444848626,42.8,55898,0.369847151459,0.575266327003
19173,6191,11.639369896,42.8,48717,0.251415251415,0.701964701965
19175,12359,29.173001389,39.9,47518,0.332871012483,0.610436893204
19177,7020,14.479965965,44.3,47083,0.239081111741,0.715825297788
19179,35205,81.523776262,39.3,45233,0.372832755401,0.580821552414
19181,51056,89.597422877,38.3,74383,0.385309852876,0.548855699212
19183,22141,38.924994579,40.8,61769,0.363821138211,0.570029563932
19185,6401,12.181002853,43,45017,0.246148579254,0.708319068812
19187,36277,50.686820634,39.1,44261,0.365044376124,0.582922443297
19189,10518,26.262887438,42.6,51002,0.335840475774,0.601189435018
19191,20029,29.034442419,41.3,62820,0.466969778016,0.475349915307
19193,102539,117.46985073,35.7,55483,0.375049495726,0.573614701977
19195,7453,18.626751517,44,54329,0.36124288425,0.579459203036
19197,12690,21.863648713,43.4,50198,0.317700453858,0.637081862498
20001,12444,24.873214563,41.8,42679,0.263078660143,0.672751223184
20003,7878,13.591041359,41.5,46274,0.202929508697,0.728104974062
20005,16193,37.555567914,36.1,48667,0.304395432504,0.622086657281
20007,4472,3.9433116077,43.8,50613,0.127206880942,0.824807605251
20009,26111,29.165919887,40,50198,0.180709754163,0.769825535289
20011,14653,23.058492571,39.3,40733,0.220682663062,0.728962487327
20013,9598,16.812893429,42.2,48547,0.214646464646,0.722474747475
20015,66765,46.69973096,38.4,63272,0.239880226239,0.6942811726
20017,2629,3.4007951835,44.4,46295,0.233233979136,0.718330849478
20019,3309,5.1793682687,48.8,38690,0.127913279133,0.841192411924
20021,20015,34.06421046,41.9,41103,0.233603625089,0.717505366086
20023,2660,2.608125334,45.7,46833,0.133427963094,0.831795599716
20025,2005,2.0571743851,44.3,50368,0.12004069176,0.827060020346
20027,7997,12.392722969,43,56186,0.178427689831,0.75959216528
20029,8729,12.202558457,41,44143,0.194205168363,0.745497259201
20031,8233,13.133196004,44,58636,0.181474003029,0.75466935891
20033,1748,2.2174368921,47.5,56912,0.119019836639,0.822637106184
20035,35218,31.284363642,38.8,48087,0.282310409991,0.658614739956
20037,39019,66.159647087,32.5,40174,0.351569008609,0.582754790336
20039,2871,3.2131439572,49.5,44104,0.121917808219,0.835616438356
20041,18717,22.096236353,41.5,48167,0.197552447552,0.737387612388
20043,7682,19.523282003,41.3,49338,0.173499702911,0.772727272727
20045,121436,266.44962845,29.5,55832,0.623851879497,0.296655677884
20047,2849,4.5811630137,44.7,49293,0.159021406728,0.789755351682
20049,2508,3.8928124738,51.7,38494,0.127084988086,0.832406671962
20051,28710,31.903105483,32.6,52700,0.228902229846,0.712778730703
20053,6196,8.6587690502,42.3,48188,0.196115765423,0.73610053313
20055,36611,28.119102045,30.5,56573,0.308909670126,0.632514643921
20057,33888,30.855777411,31.9,53072,0.27367003367,0.672592592593
20059,25631,44.828130341,39.1,55486,0.265434415463,0.65912929255
20061,32594,84.7339341,26.1,49185,0.360359096647,0.577360078552
20063,2612,2.4373266763,48.1,48894,0.112198795181,0.848644578313
20065,2492,2.7734284173,51.9,40769,0.146245059289,0.800790513834
20067,7336,12.762521159,32.6,55455,0.184768498486,0.759411510169
20069,6033,6.9435220132,36.2,64426,0.127797115863,0.820984584784
20071,1227,1.5763015882,36.5,51250,0.129890453834,0.818466353678
20073,6055,5.2960542559,48.7,42595,0.172180718605,0.763429384561
20075,2607,2.6161207807,32.2,45000,0.134592680047,0.814639905549
20077,5506,6.871556018,42.3,49455,0.154397134899,0.775964982093
20079,34210,63.380507624,39.5,56051,0.344291609354,0.584800550206
20081,3997,6.9209714379,36.6,53527,0.175384615385,0.777692307692
20083,1818,2.113972973,49.1,53854,0.123260437376,0.839960238569
20085,13280,20.237134383,41.6,55904,0.25999650777,0.678889470927
20087,18975,35.628850805,44.2,61793,0.304625199362,0.627162311373
20089,2841,3.1220780497,52.6,42552,0.12137559002,0.811867835469
20091,597555,1261.6992289,37.5,84915,0.451555479298,0.478661533567
20093,3943,4.529355479,34.4,51314,0.169056603774,0.790943396226
20095,7310,8.4668892805,45.5,58483,0.181042365133,0.7640963121
20097,2516,3.4816804231,40.3,51336,0.108504398827,0.8357771261
20099,19964,30.93308415,40.6,47668,0.282106326556,0.660689480995
20101,1560,2.1744923731,41.2,51719,0.125150421179,0.823104693141
20103,81352,175.5526729,37.6,71184,0.339129262704,0.585894325381
20105,3023,4.2021369114,46.4,46196,0.147790055249,0.806629834254
20107,9750,16.411903022,43.9,43699,0.168497312456,0.789203084833
20109,2844,2.6505291797,40,51597,0.110534124629,0.833827893175
20111,33406,39.417635398,33.4,44191,0.379395487441,0.540996168582
20113,28537,31.768371955,41.1,57765,0.255806477538,0.675640922607
20115,11950,12.654891853,44.7,51262,0.215370539799,0.718755718207
20117,9722,10.800124797,44,50234,0.231542158148,0.709916994321
20119,4146,4.2389054609,37.3,55568,0.122985074627,0.829850746269
20121,33680,58.484532516,41.9,69150,0.26842033714,0.668773790103
20123,6150,8.763279929,43.5,45221,0.166076487252,0.784702549575
20125,32120,49.907259683,40.5,45173,0.219994837822,0.728383377785
20127,5521,7.9399697086,47.7,50352,0.228193146417,0.697040498442
20129,2667,3.6547717275,43.1,43925,0.125,0.836206896552
20131,10155,14.154745515,39.9,58644,0.142089552239,0.809154228856
20133,15951,27.912024003,40.1,44294,0.238010079662,0.705576329052
20135,2840,2.6425009703,48.7,51033,0.11149825784,0.847386759582
20137,5430,6.1842022628,43.2,49891,0.126484018265,0.825570776256
20139,15941,22.595114475,43.6,55036,0.250942848854,0.68363794604
20141,3475,3.8934889658,46.7,48355,0.13177410154,0.819737592698
20143,5802,8.0501665035,42.6,51971,0.147941381717,0.788904396371
20145,6562,8.6998852941,45.7,42853,0.217909300538,0.719446579554
20147,5317,6.0020015563,44.6,48272,0.113366526235,0.842589046342
20149,24277,28.874195474,35.1,64657,0.211506902211,0.719277922579
20151,9378,12.758515012,38.5,54029,0.202049395691,0.741986337362
20153,2508,2.3452042971,49.2,48125,0.110497237569,0.834944751381
20155,62342,49.654251012,40.4,49174,0.284459228932,0.643978164449
20157,4664,6.5014607308,51.1,48022,0.148953301127,0.802334943639
20159,9531,13.123879633,39.1,50764,0.18727221755,0.743481917578
20161,73703,120.88001849,25.1,49910,0.434285714286,0.479462759463
20163,5013,5.6292511104,43.8,50511,0.11480235492,0.840622371741
20165,3093,4.3092218713,47.6,40598,0.154002713704,0.798507462687
20167,6907,7.7934237253,49.1,52806,0.144218551461,0.808132147395
20169,54401,75.531558222,38.5,50515,0.286899933981,0.630340469678
20171,4897,6.8242775516,39.4,71394,0.107457156091,0.8485409912
20173,513607,514.90291784,35.2,54974,0.369106500692,0.560547717842
20175,21780,34.049716182,29.4,47025,0.314358001265,0.637781994518
20177,177499,326.27732528,38.9,55199,0.451743428199,0.479972300673
20179,2533,2.8271440842,44.3,56071,0.0925110132159,0.870778267254
20181,5899,5.5858353725,38.8,52847,0.134016554986,0.805281828932
20183,3603,4.0236110183,51.6,43438,0.146474677259,0.811817279047
20185,4178,5.2749458421,44.4,48563,0.160828025478,0.78821656051
20187,1987,2.9205472194,39.6,46726,0.177897574124,0.78167115903
20189,5559,7.6437547843,34.7,56507,0.116028062601,0.844036697248
20191,22996,19.461112438,41.1,54915,0.214767221403,0.720876342953
20193,7711,7.1751157475,36.1,57478,0.13407981625,0.813092161929
20195,2793,3.140057557,49.2,56810,0.132282385195,0.830020562029
20197,6899,8.685240847,43.8,60450,0.231437125749,0.705988023952
20199,1503,1.6450460781,43.1,58875,0.0577663671374,0.91270860077
20201,5420,6.0574890296,46.5,48889,0.141202838999,0.797908106089
20203,2105,2.9294442054,45,57566,0.148822269807,0.819057815846
20205,8665,15.19054784,43.9,46208,0.157955198162,0.788914417002
20207,3183,6.3938946128,48.3,34621,0.19014084507,0.748591549296
20209,165324,1090.2422861,33.7,44873,0.618240040449,0.326963996039
21001,19215,47.410731437,41.5,39346,0.16079241614,0.806635877491
21003,21122,61.340423263,40,40893,0.166852195424,0.799752628324
21005,22663,112.12565044,41,54160,0.230769230769,0.722095671982
21007,7979,32.320800358,43.3,44350,0.199170124481,0.77154015133
21009,44176,90.601808363,40.3,40216,0.231418827478,0.729876035295
21011,12383,44.415795819,40.4,40837,0.297356346952,0.673366834171
21013,26569,73.995567838,41.6,24628,0.177064031295,0.799258801729
21015,131533,534.0697434,37.3,75043,0.261094700261,0.67909643788
21017,20184,69.660949579,42.1,51462,0.31748379024,0.633488795359
21019,47240,295.49527576,41.9,46165,0.294526243702,0.664824145184
21021,30100,166.8978582,40.3,43274,0.331141707921,0.621905940594
21023,8239,40.642950677,40.7,45827,0.200170357751,0.76973310619
21025,12726,25.84397809,41.6,26376,0.268331005587,0.696752793296
21027,20388,35.780607262,42.9,48189,0.223616657159,0.739760410724
21029,81069,272.9310882,40.1,60534,0.229076479076,0.727328227328
21031,12772,29.974779639,41,40061,0.169865470852,0.794260089686
21033,12715,36.877516863,43.5,44940,0.210984594776,0.754688546551
21035,39135,101.64139126,35.3,40219,0.296090778727,0.646361992643
21037,93152,615.51861518,38.1,59782,0.345129617857,0.589814226178
21039,4771,25.184759057,42.9,39664,0.166217776068,0.805694497884
21041,10737,83.51065082,38.1,43258,0.287198130356,0.67203323812
21043,27004,65.944637267,41,33067,0.22168111425,0.738969513977
21045,15888,35.764573004,42.9,34457,0.119136377757,0.851506679093
21047,71671,99.888580531,28.4,41235,0.325705741085,0.639267751144
21049,36249,143.56833501,42.2,52938,0.290619403446,0.661396899895
21051,20105,42.840718035,39.7,26250,0.111209701272,0.866755397811
21053,10206,51.741439702,41.7,31115,0.122810956444,0.855186349349
21055,8915,24.766419145,43.6,43169,0.152874132805,0.815163528246
21057,6659,21.818787166,46.1,32906,0.149950996406,0.817379941196
21059,101104,220.56267952,38.7,49836,0.309560237804,0.631819374016
21061,12274,40.523642207,43.8,41360,0.186867722848,0.789272761977
21063,7508,32.041836976,41.9,33377,0.259922725676,0.702493853179
21065,14198,56.097776618,43.7,31337,0.200072228241,0.764897074756
21067,323780,1141.5301558,34.4,54918,0.512636652169,0.417964617374
21069,14432,41.406428038,40.9,42213,0.21568,0.75552
21071,35845,91.142676769,41.9,31267,0.243024030022,0.725924580837
21073,50815,244.48979955,40.5,55068,0.449538590604,0.495763422819
21075,6120,29.718661528,43.1,28559,0.32507349853,0.65056698866
21077,8832,89.810346495,38.9,50204,0.224655068986,0.73275344931
21079,17560,76.31511062,42.7,49888,0.190857743334,0.77551556548
21081,25121,97.376144659,36,45610,0.199979059784,0.760967437965
21083,37317,67.633080579,40.3,41615,0.199493426607,0.76414184055
21085,26321,52.649604305,40.5,37906,0.185441120788,0.778019689512
21087,11049,38.62624692,44.6,37374,0.156068279872,0.820108797599
21089,35268,102.38565497,43.4,49343,0.254903166308,0.709867814325
21091,8758,46.666153212,39.4,52019,0.289841565704,0.649580615098
21093,110356,177.02592963,36.3,53168,0.323429128105,0.625565374713
21095,26409,56.692262215,41.2,26324,0.127699180938,0.849683544304
21097,18778,61.283523277,42.1,49696,0.261255466941,0.699125289426
21099,18906,45.825865296,40.2,37795,0.238259192949,0.732681448836
21101,45591,104.44858124,40.8,45389,0.340595165549,0.617458866545
21103,16106,56.256685159,41.3,51447,0.255950714086,0.692243069168
21105,4421,18.247898641,46.6,40463,0.20815948076,0.768196569309
21107,45068,83.141192966,41.9,45738,0.212054120541,0.751635916359
21109,13442,38.940288659,41,32143,0.0876841913771,0.889394215026
21111,770517,2024.0256,38.1,54357,0.540918084461,0.407502735431
21113,53920,313.18782906,37.9,56728,0.263781555899,0.664348274086
21115,22386,85.454306729,41.8,37559,0.130753138075,0.841317991632
21117,166051,1035.9991755,37,61606,0.336735971073,0.597427160837
21119,15126,43.030496963,42.6,29326,0.216296038916,0.756949270327
21121,31304,81.034592078,40,28790,0.146737771852,0.823681359887
21123,14307,54.700236464,40.8,41779,0.200974996069,0.754678408555
21125,60669,139.79438774,39.6,39230,0.138648180243,0.829954455685
21127,15571,37.466703809,41.1,31813,0.173099221468,0.797747225443
21129,7033,33.6734493,44.1,23972,0.166729252722,0.8077356365
21131,10143,25.303500785,41.8,30798,0.0891464229998,0.89480722086
21133,21899,64.803293143,42.2,29856,0.168875260103,0.798707699047
21135,13257,27.456325185,42.9,31096,0.148309087474,0.824296240317
21137,24644,74.040854397,40.5,39833,0.195185766614,0.767974882261
21139,9242,29.515034711,45.7,46076,0.191081430418,0.769065058165
21141,26989,48.874292477,40.8,43842,0.252845080764,0.713839941263
21143,8009,37.452858652,48.9,50097,0.263955544329,0.704470825966
21145,65346,262.70362913,42.1,44486,0.291970336274,0.664045518476
21147,17408,40.786890519,40,23273,0.115038115038,0.86832986833
21149,9252,36.637871194,41.3,50445,0.216429353779,0.740635268346
21151,92368,211.19956642,34,48687,0.316013719921,0.627873948229
21153,12362,40.078565919,42.1,29516,0.229219636221,0.747897516135
21155,19404,56.565200239,39.7,38544,0.330414405525,0.63172175629
21157,31191,103.53292089,44.8,50731,0.220170284207,0.738817604029
21159,11323,49.312258661,39.3,35125,0.0918754745634,0.886610984561
21161,17150,71.420767398,40.7,41415,0.273155851359,0.685524126456
21163,28715,94.016678848,38.5,57963,0.247566063978,0.708500368158
21165,6451,31.686981493,46.2,39905,0.251889168766,0.723281756027
21167,21774,87.424248723,42.2,50475,0.226391908498,0.731638151054
21169,10030,34.628357562,43.4,35809,0.21143847487,0.756282495667
21171,10718,32.534944092,41.6,34167,0.12041675015,0.857142857143
21173,28203,142.90898151,39.1,41974,0.276121360497,0.686893416106
21175,13345,35.014580213,41.3,34419,0.211078472514,0.761225346202
21177,30774,65.846745748,42.4,43110,0.250804844397,0.719990801778
21179,45851,109.81920283,39.5,57469,0.309908000578,0.646885988151
21181,7166,36.718347107,41.5,41354,0.277405710257,0.68981318294
21183,24087,41.014190449,40.6,42826,0.200038468936,0.76380073091
21185,66470,355.00028987,39,97597,0.312686521713,0.623332724283
21187,10880,30.987623424,41.2,45338,0.21252751651,0.749449669802
21189,4472,22.653656955,42.5,25530,0.145702902675,0.838929994308
21191,14529,52.421324432,41.1,52620,0.193806193806,0.766566766567
21193,26092,76.809917828,41.2,31046,0.20215786485,0.772099186069
21195,58402,74.233833406,42.1,34081,0.173600681901,0.801233916467
21197,12442,69.515773536,39.2,36958,0.256865912763,0.709410339257
21199,64623,98.150018578,41.9,37921,0.150205247189,0.817419239693
21201,2135,21.366815267,44.1,38864,0.219151036525,0.749259624877
21203,16750,52.914673304,42.5,36468,0.136853125935,0.838917140293
21205,24583,87.848116986,30.4,37639,0.373201948125,0.586023332201
21207,17821,70.246464032,43.1,36159,0.133765756945,0.839921674214
21209,56031,198.85714724,36.2,66966,0.319259903142,0.623039033073
21211,48518,127.75965597,39.1,64240,0.305208383991,0.641735155376
21213,18529,79.114316617,39.5,48311,0.284954811271,0.674774056353
21215,18794,100.65242347,41.6,77738,0.202019139762,0.756756756757
21217,25549,95.916040226,37.9,39055,0.225909211574,0.736218033802
21219,12311,32.872949721,37.6,41865,0.218402850555,0.757073988682
21221,14643,33.161936579,45.8,52279,0.235459940653,0.73115727003
21223,8515,56.149773777,43,47470,0.232171156894,0.731907025885
21225,14505,42.306397059,37.6,42844,0.214366242551,0.75712675149
21227,131264,242.30803467,32.8,52007,0.350421348315,0.592221579643
21229,12084,40.690454899,40.7,50794,0.252624088241,0.713929905711
21231,20468,44.672025527,42.6,34039,0.179143715573,0.797446169254
21233,13111,39.479206492,41.1,40947,0.213645761544,0.757580978635
21235,36242,82.7762743,36.8,36897,0.150163458046,0.821794406102
21237,7177,32.304009439,41.6,22458,0.285876993166,0.684889901291
21239,26533,139.56572507,42.4,62629,0.36598508895,0.568170074555
22001,62190,94.92202532,36.2,41177,0.205871613233,0.77262104725
22003,25605,33.610656782,38.3,41009,0.227798810168,0.742779881017
22005,124672,429.8236876,35.4,76589,0.301318990908,0.66105043631
22007,22300,65.85491183,40.5,44744,0.360509904622,0.615737344094
22009,40462,48.630176485,37.9,38077,0.303479886617,0.673240455944
22011,37253,32.187838318,37.6,50738,0.158708051466,0.811646106911
22013,13308,16.403692862,41.6,30300,0.446680942184,0.536188436831
22015,127185,151.3557636,35.1,53806,0.253683407604,0.711610261351
22017,242922,276.41541132,37.4,40866,0.505480579173,0.463196421309
22019,203112,190.84189524,36,49452,0.313860074248,0.646771632865
22021,9960,18.812494884,40.1,32174,0.167945439045,0.814578005115
22023,6968,5.4231196274,44.5,55000,0.0874864572048,0.881906825569
22025,9608,13.57009307,38.1,38854,0.272240527183,0.716433278418
22027,15944,21.121289283,42.2,27303,0.423142812646,0.558324248559
22029,19572,28.081112121,37.8,31813,0.368925470741,0.617205998421
22031,27436,31.305203465,39.7,44230,0.382529450989,0.597688375194
22033,440956,968.40568868,33.7,52719,0.523149562985,0.431004624819
22035,7037,16.726567897,33,21161,0.62538278326,0.360326641715
22037,19305,42.578055039,43,48129,0.421728739295,0.554570802629
22039,33443,50.489089358,35.4,32180,0.282814705289,0.696081725922
22041,20156,32.271027304,38.5,35466,0.27352106527,0.710980135342
22043,22482,34.962812837,38.3,40792,0.13391540991,0.83977775258
22045,70941,123.57050308,36.5,45274,0.329635792198,0.644080852899
22047,32721,52.892704217,38.3,47797,0.51885557564,0.456273764259
22049,15902,27.937934943,40.3,38523,0.286575562701,0.692524115756
22051,434051,1468.0823867,39.2,52558,0.405429245595,0.552914194985
22053,31582,48.485934534,37.7,39653,0.215731596274,0.754710373328
22055,242782,903.39943307,34.9,54726,0.309908237767,0.645754221157
22057,98115,91.837323311,37.5,53089,0.202262030545,0.767409470752
22059,14917,23.879252872,38,36868,0.0921132764921,0.888398294762
22061,47196,100.04621122,27.8,34154,0.380518645521,0.576564509216
22063,139567,215.32486342,36.3,63159,0.120450606586,0.845701906412
22065,11161,17.874628198,35.1,27810,0.579881656805,0.407227387997
22067,25398,31.949968583,39.6,33333,0.434947688154,0.548599392508
22069,38659,30.871020338,33.7,27795,0.429860985737,0.539507733044
22071,391006,2307.7799891,36.3,39576,0.80807757564,0.146523043854
22073,154475,253.07304425,35.4,41314,0.359186315031,0.613529057026
